Entry	EC number	genus
RS_GCF_000348725.1_rep6	2862745	1184267
RS_GCF_000348725.1_rep4	2862745	1184267
RS_GCF_000348725.1_rep1	2862745	1184267
GB_GCA_020696855.1	2862745	2862747
RS_GCF_000348725.1_rep5	2862745	1184267
RS_GCF_001543895.1_rep5	2864378	1469144
RS_GCF_001543895.1	2864378	1469144
RS_GCF_001543895.1_rep0	2864378	1469144
RS_GCF_001543895.1_rep4	2864378	1469144
RS_GCF_001543895.1_rep2	2864378	1469144
RS_GCF_001543895.1_rep7	2864378	1469144
RS_GCF_001543895.1_rep1	2864378	1469144
RS_GCF_001543895.1_rep6	2864378	1469144
RS_GCF_017355985.1_rep1	2865859	2812559
RS_GCF_017355985.1	2865859	2812559
RS_GCF_017355985.1_rep7	2865859	2812559
RS_GCF_017355985.1_rep5	2865859	2812559
RS_GCF_017355985.1_rep8	2865859	2812559
RS_GCF_017355985.1_rep2	2865859	2812559
RS_GCF_017355985.1_rep0	2865859	2812559
RS_GCF_017355985.1_rep4	2865859	2812559
RS_GCF_006385675.1_rep7	2866025	2589817
RS_GCF_006385675.1	2866025	2589817
RS_GCF_006385675.1_rep5	2866025	2589817
RS_GCF_006385675.1_rep2	2866025	2589817
RS_GCF_006385675.1_rep8	2866025	2589817
RS_GCF_006385675.1_rep4	2866025	2589817
RS_GCF_006385675.1_rep0	2866025	2589817
RS_GCF_006385675.1_rep6	2866025	2589817
RS_GCF_011174675.1_rep1	2866216	2715279
RS_GCF_011174675.1	2866216	2715279
RS_GCF_011174675.1_rep7	2866216	2715279
RS_GCF_011174675.1_rep6	2866216	2715279
RS_GCF_011174675.1_rep3	2866216	2715279
RS_GCF_011174675.1_rep8	2866216	2715279
RS_GCF_011174675.1_rep5	2866216	2715279
RS_GCF_011174675.1_rep0	2866216	2715279
RS_GCF_016587355.1_rep0	2866729	2778364
RS_GCF_016587355.1	2866729	2778364
RS_GCF_016587355.1_rep1	2866729	2778364
RS_GCF_016587355.1_rep7	2866729	2778364
RS_GCF_016587355.1_rep6	2866729	2778364
RS_GCF_016587355.1_rep2	2866729	2778364
RS_GCF_016587355.1_rep5	2866729	2778364
RS_GCF_016587355.1_rep3	2866729	2778364
RS_GCF_000517065.1_rep7	286729	927658
RS_GCF_000517065.1	286729	927658
RS_GCF_000517065.1_rep6	286729	927658
RS_GCF_000517065.1_rep0	286729	927658
RS_GCF_000517065.1_rep5	286729	927658
RS_GCF_000517065.1_rep2	286729	927658
RS_GCF_000517065.1_rep3	286729	927658
RS_GCF_000517065.1_rep8	286729	927658
RS_GCF_900115975.1_rep6	2867376	1121426
GB_GCA_016841905.1_rep0	2867376	39060
RS_GCF_000233715.2_rep8	2867376	767817
GB_GCA_016841905.1	2867376	39060
GB_GCA_016841205.1	2867376	39060
RS_GCF_000233715.2_rep4	2867376	767817
RS_GCF_000233715.2_rep6	2867376	767817
GB_GCA_016841905.1_rep2	2867376	39060
RS_GCF_000233715.2_rep3	2867376	767817
GB_GCA_016841645.1_rep0	2867376	39060
GB_GCA_016841645.1	2867376	39060
RS_GCF_900115975.1	2867376	1121426
RS_GCF_000233715.2_rep7	2867376	767817
RS_GCF_000233715.2	2867376	767817
RS_GCF_900115975.1_rep1	2867376	1121426
GB_GCA_016841645.1_rep1	2867376	39060
GB_GCA_016841905.1_rep1	2867376	39060
RS_GCF_000233715.2_rep1	2867376	767817
RS_GCF_900115975.1_rep4	2867376	1121426
GB_GCA_016841205.1_rep0	2867376	39060
RS_GCF_000233715.2_rep2	2867376	767817
RS_GCF_900115975.1_rep0	2867376	1121426
RS_GCF_900115975.1_rep3	2867376	1121426
RS_GCF_900115975.1_rep5	2867376	1121426
RS_GCF_000430885.1_rep1	2867377	1121422
RS_GCF_000430885.1_rep4	2867377	1121422
RS_GCF_000430885.1_rep5	2867377	1121422
RS_GCF_000430885.1_rep8	2867377	1121422
RS_GCF_900113335.1_rep6	2867377	1121424
RS_GCF_900113335.1_rep7	2867377	1121424
RS_GCF_900113335.1_rep0	2867377	1121424
RS_GCF_900113335.1_rep3	2867377	1121424
RS_GCF_000430885.1_rep2	2867377	1121422
RS_GCF_000430885.1_rep0	2867377	1121422
RS_GCF_000430885.1_rep6	2867377	1121422
RS_GCF_000430885.1_rep3	2867377	1121422
RS_GCF_900113335.1_rep8	2867377	1121424
RS_GCF_900113335.1_rep5	2867377	1121424
RS_GCF_900113335.1_rep4	2867377	1121424
RS_GCF_900113335.1_rep1	2867377	1121424
RS_GCF_900103915.1_rep7	286800	237069
RS_GCF_900103915.1	286800	237069
RS_GCF_900103915.1_rep0	286800	237069
RS_GCF_900103915.1_rep3	286800	237069
RS_GCF_900103915.1_rep6	286800	237069
RS_GCF_900103915.1_rep2	286800	237069
RS_GCF_900103915.1_rep1	286800	237069
RS_GCF_900103915.1_rep8	286800	237069
RS_GCF_000092825.1_rep4	286801	640132
RS_GCF_000092825.1_rep2	286801	640132
RS_GCF_000092825.1_rep0	286801	640132
RS_GCF_000185725.2_rep0	286801	679197
RS_GCF_000092825.1_rep1	286801	640132
RS_GCF_000185725.2_rep4	286801	679197
RS_GCF_000092825.1_rep8	286801	640132
RS_GCF_000185725.2_rep3	286801	679197
RS_GCF_000185725.2_rep5	286801	679197
RS_GCF_000185725.2_rep2	286801	679197
RS_GCF_000185725.2_rep1	286801	679197
RS_GCF_000092825.1_rep6	286801	640132
RS_GCF_000185725.2_rep6	286801	679197
RS_GCF_000185725.2_rep7	286801	679197
RS_GCF_000092825.1_rep3	286801	640132
RS_GCF_000185725.2_rep8	286801	679197
RS_GCF_011440275.1_rep1	2868274	1656884
RS_GCF_011440275.1	2868274	1656884
RS_GCF_011440275.1_rep6	2868274	1656884
RS_GCF_011440275.1_rep3	2868274	1656884
RS_GCF_011440275.1_rep7	2868274	1656884
RS_GCF_011440275.1_rep4	2868274	1656884
RS_GCF_011440275.1_rep5	2868274	1656884
RS_GCF_011440275.1_rep0	2868274	1656884
RS_GCF_900095735.1_rep0	2870408	1770053
RS_GCF_900095735.1	2870408	1770053
RS_GCF_900095735.1_rep7	2870408	1770053
RS_GCF_900095735.1_rep3	2870408	1770053
RS_GCF_900095735.1_rep8	2870408	1770053
RS_GCF_900095735.1_rep2	2870408	1770053
RS_GCF_900095735.1_rep4	2870408	1770053
RS_GCF_900095735.1_rep6	2870408	1770053
RS_GCF_017813395.1_rep7	2870712	2820812
RS_GCF_017813395.1	2870712	2820812
RS_GCF_017813395.1_rep1	2870712	2820812
RS_GCF_017813395.1_rep3	2870712	2820812
RS_GCF_017813395.1_rep0	2870712	2820812
RS_GCF_017813395.1_rep2	2870712	2820812
RS_GCF_017813395.1_rep6	2870712	2820812
RS_GCF_017813395.1_rep8	2870712	2820812
RS_GCF_003173615.1	2870713	2184016
RS_GCF_011040385.1	2870713	2716930
RS_GCF_012163145.1	2870713	487318
RS_GCF_012103215.1	2870713	2716335
RS_GCF_027856955.1	2870713	2766473
RS_GCF_016805305.1	2870713	2786951
RS_GCF_019024325.1	2870713	430521
RS_GCF_030695085.1	2870713	2870721
RS_GCF_030409335.1_rep4	2870714	373043
RS_GCF_030409335.1	2870714	373043
RS_GCF_030409335.1_rep7	2870714	373043
RS_GCF_030409335.1_rep5	2870714	373043
RS_GCF_030409335.1_rep6	2870714	373043
RS_GCF_030409335.1_rep8	2870714	373043
RS_GCF_030409335.1_rep3	2870714	373043
RS_GCF_030409335.1_rep1	2870714	373043
RS_GCF_018128965.1_rep7	2870715	1509237
RS_GCF_018129085.1_rep7	2870715	2687306
RS_GCF_018128965.1_rep2	2870715	1509237
RS_GCF_018128965.1_rep0	2870715	1509237
RS_GCF_018128965.1_rep5	2870715	1509237
RS_GCF_018128965.1_rep8	2870715	1509237
RS_GCF_018129085.1_rep0	2870715	2687306
RS_GCF_018128965.1_rep6	2870715	1509237
RS_GCF_018129085.1_rep1	2870715	2687306
RS_GCF_018129085.1_rep3	2870715	2687306
RS_GCF_018129085.1_rep8	2870715	2687306
RS_GCF_018128965.1_rep3	2870715	1509237
RS_GCF_018129085.1_rep6	2870715	2687306
RS_GCF_018128965.1_rep4	2870715	1509237
RS_GCF_018129085.1_rep4	2870715	2687306
RS_GCF_018129085.1_rep2	2870715	2687306
RS_GCF_018129025.1_rep2	2870716	424799
RS_GCF_016106015.1_rep0	2870716	2748666
RS_GCF_016106015.1_rep8	2870716	2748666
RS_GCF_018129025.1_rep7	2870716	424799
RS_GCF_018129005.1_rep7	2870716	1346889
RS_GCF_018129025.1_rep6	2870716	424799
RS_GCF_012163135.1	2870716	535904
RS_GCF_014644535.1_rep7	2870716	287609
RS_GCF_014199195.1_rep4	2870716	1452450
RS_GCF_012163135.1_rep8	2870716	535904
RS_GCF_014644535.1_rep8	2870716	287609
RS_GCF_018129065.1_rep4	2870716	1081025
RS_GCF_014199195.1_rep3	2870716	1452450
RS_GCF_018129005.1_rep6	2870716	1346889
RS_GCF_018129025.1_rep1	2870716	424799
RS_GCF_018129005.1_rep5	2870716	1346889
RS_GCF_014644535.1	2870716	287609
RS_GCF_012163135.1_rep4	2870716	535904
RS_GCF_012927745.1_rep1	2870716	1232220
RS_GCF_016106015.1_rep2	2870716	2748666
RS_GCF_014644535.1_rep3	2870716	287609
RS_GCF_012927745.1_rep0	2870716	1232220
RS_GCF_018129065.1_rep3	2870716	1081025
RS_GCF_018129005.1_rep4	2870716	1346889
RS_GCF_014644535.1_rep4	2870716	287609
RS_GCF_018129065.1	2870716	1081025
RS_GCF_012163135.1_rep6	2870716	535904
RS_GCF_014644535.1_rep2	2870716	287609
RS_GCF_014644535.1_rep0	2870716	287609
RS_GCF_014199195.1_rep6	2870716	1452450
RS_GCF_018129005.1	2870716	1346889
RS_GCF_016106015.1_rep3	2870716	2748666
RS_GCF_014199195.1_rep8	2870716	1452450
RS_GCF_016106015.1_rep1	2870716	2748666
RS_GCF_014644535.1_rep5	2870716	287609
RS_GCF_014644535.1_rep6	2870716	287609
RS_GCF_018129065.1_rep5	2870716	1081025
RS_GCF_012927745.1_rep6	2870716	1232220
RS_GCF_018129065.1_rep8	2870716	1081025
RS_GCF_012163135.1_rep7	2870716	535904
RS_GCF_014644535.1_rep1	2870716	287609
RS_GCF_018129005.1_rep2	2870716	1346889
RS_GCF_018129065.1_rep7	2870716	1081025
RS_GCF_018129065.1_rep6	2870716	1081025
RS_GCF_012163135.1_rep5	2870716	535904
RS_GCF_018129005.1_rep0	2870716	1346889
RS_GCF_012927745.1_rep2	2870716	1232220
RS_GCF_014199195.1_rep1	2870716	1452450
RS_GCF_012163135.1_rep0	2870716	535904
RS_GCF_016106015.1_rep5	2870716	2748666
RS_GCF_012927745.1_rep4	2870716	1232220
RS_GCF_014199195.1_rep0	2870716	1452450
RS_GCF_018129025.1_rep4	2870716	424799
RS_GCF_016106015.1	2870716	2748666
RS_GCF_016106015.1_rep4	2870716	2748666
RS_GCF_018129065.1_rep0	2870716	1081025
RS_GCF_014199195.1	2870716	1452450
RS_GCF_014199195.1_rep5	2870716	1452450
RS_GCF_012163135.1_rep3	2870716	535904
RS_GCF_012927745.1_rep3	2870716	1232220
RS_GCF_018129025.1_rep3	2870716	424799
RS_GCF_012163135.1_rep1	2870716	535904
RS_GCF_018129005.1_rep1	2870716	1346889
RS_GCF_014199195.1_rep2	2870716	1452450
RS_GCF_014490445.1_rep4	2870717	198093
RS_GCF_014490445.1	2870717	198093
RS_GCF_014490445.1_rep2	2870717	198093
RS_GCF_014490445.1_rep1	2870717	198093
RS_GCF_014490445.1_rep8	2870717	198093
RS_GCF_014490445.1_rep5	2870717	198093
RS_GCF_014490445.1_rep0	2870717	198093
RS_GCF_014490445.1_rep6	2870717	198093
RS_GCF_023502145.1_rep2	2870907	2942211
RS_GCF_023502145.1_rep7	2870907	2942211
RS_GCF_023502145.1_rep3	2870907	2942211
RS_GCF_023502145.1_rep5	2870907	2942211
RS_GCF_023502145.1_rep1	2870907	2942211
RS_GCF_023502145.1_rep8	2870907	2942211
RS_GCF_023502145.1_rep0	2870907	2942211
RS_GCF_009831765.1_rep5	2870907	2686017
RS_GCF_009831765.1_rep7	2870907	2686017
RS_GCF_009831765.1_rep0	2870907	2686017
RS_GCF_009831765.1_rep1	2870907	2686017
RS_GCF_009831765.1_rep4	2870907	2686017
RS_GCF_009831765.1_rep8	2870907	2686017
RS_GCF_009831765.1_rep3	2870907	2686017
RS_GCF_009831765.1_rep2	2870907	2686017
RS_GCF_023502145.1_rep6	2870907	2942211
RS_GCF_029382225.1_rep7	2871671	3031114
RS_GCF_029382225.1_rep0	2871671	3031114
RS_GCF_029382225.1_rep4	2871671	3031114
RS_GCF_003236385.1	2871671	2666298
RS_GCF_003315795.1_rep2	2871671	2248750
RS_GCF_003315795.1_rep0	2871671	2248750
RS_GCF_003315795.1_rep5	2871671	2248750
RS_GCF_003236385.1_rep3	2871671	2666298
RS_GCF_029382225.1_rep8	2871671	3031114
RS_GCF_003315795.1_rep1	2871671	2248750
RS_GCF_029382225.1	2871671	3031114
RS_GCF_003315795.1	2871671	2248750
RS_GCF_003315795.1_rep3	2871671	2248750
RS_GCF_003236385.1_rep7	2871671	2666298
RS_GCF_003236385.1_rep0	2871671	2666298
RS_GCF_003315795.1_rep7	2871671	2248750
RS_GCF_003315795.1_rep4	2871671	2248750
RS_GCF_003236385.1_rep2	2871671	2666298
RS_GCF_003236385.1_rep4	2871671	2666298
RS_GCF_029382225.1_rep5	2871671	3031114
RS_GCF_003236385.1_rep1	2871671	2666298
RS_GCF_029382225.1_rep2	2871671	3031114
RS_GCF_029382225.1_rep3	2871671	3031114
RS_GCF_003236385.1_rep6	2871671	2666298
RS_GCF_019703875.1_rep6	2872156	2778876
RS_GCF_019703875.1	2872156	2778876
RS_GCF_019703875.1_rep0	2872156	2778876
RS_GCF_019703875.1_rep3	2872156	2778876
RS_GCF_019703875.1_rep1	2872156	2778876
RS_GCF_019703875.1_rep2	2872156	2778876
RS_GCF_019703875.1_rep5	2872156	2778876
RS_GCF_019703875.1_rep4	2872156	2778876
RS_GCF_003585965.1_rep1	2873964	2028574
RS_GCF_003585965.1_rep0	2873964	2028574
RS_GCF_003585885.1_rep1	2873964	2028575
RS_GCF_003585935.1	2873964	2028575
RS_GCF_003585925.1_rep7	2873964	2028576
RS_GCF_003585965.1_rep5	2873964	2028574
RS_GCF_003585935.1_rep2	2873964	2028575
RS_GCF_003585965.1_rep3	2873964	2028574
RS_GCF_003585925.1_rep8	2873964	2028576
RS_GCF_003585885.1_rep2	2873964	2028575
RS_GCF_003585965.1	2873964	2028574
RS_GCF_003585925.1	2873964	2028576
RS_GCF_003585935.1_rep3	2873964	2028575
RS_GCF_003585885.1	2873964	2028575
RS_GCF_003585935.1_rep1	2873964	2028575
RS_GCF_003585965.1_rep2	2873964	2028574
RS_GCF_003585925.1_rep3	2873964	2028576
RS_GCF_003585925.1_rep2	2873964	2028576
RS_GCF_003585925.1_rep0	2873964	2028576
RS_GCF_003585925.1_rep6	2873964	2028576
RS_GCF_003585925.1_rep1	2873964	2028576
RS_GCF_003585965.1_rep6	2873964	2028574
RS_GCF_003585925.1_rep4	2873964	2028576
RS_GCF_003585885.1_rep0	2873964	2028575
RS_GCF_014191545.1_rep1	2874214	708113
RS_GCF_014191545.1	2874214	708113
RS_GCF_014191545.1_rep6	2874214	708113
RS_GCF_014191545.1_rep7	2874214	708113
RS_GCF_014191545.1_rep0	2874214	708113
RS_GCF_014191545.1_rep8	2874214	708113
RS_GCF_014191545.1_rep2	2874214	708113
RS_GCF_014191545.1_rep5	2874214	708113
RS_GCF_002866825.1_rep7	2875235	1737061
RS_GCF_008370495.1_rep2	2875235	2606449
RS_GCF_002866825.1_rep0	2875235	1737061
RS_GCF_002866825.1_rep6	2875235	1737061
RS_GCF_008370495.1_rep6	2875235	2606449
RS_GCF_008370495.1_rep4	2875235	2606449
RS_GCF_008370495.1_rep8	2875235	2606449
RS_GCF_002866825.1_rep3	2875235	1737061
RS_GCF_002866825.1_rep2	2875235	1737061
RS_GCF_008370495.1_rep0	2875235	2606449
RS_GCF_002866825.1_rep1	2875235	1737061
RS_GCF_002866825.1_rep8	2875235	1737061
RS_GCF_002866825.1_rep4	2875235	1737061
RS_GCF_008370495.1_rep1	2875235	2606449
RS_GCF_008370495.1_rep3	2875235	2606449
RS_GCF_008370495.1_rep5	2875235	2606449
GB_GCA_019359325.1_rep1	287846	287848
GB_GCA_019359325.1	287846	287848
GB_GCA_019359325.1_rep3	287846	287848
GB_GCA_019359325.1_rep0	287846	287848
GB_GCA_019359325.1_rep4	287846	287848
GB_GCA_019359325.1_rep5	287846	287848
GB_GCA_019359325.1_rep6	287846	287848
GB_GCA_019359325.1_rep8	287846	287848
RS_GCF_014534685.1_rep4	2879611	2767425
RS_GCF_014534685.1	2879611	2767425
RS_GCF_014534685.1_rep3	2879611	2767425
RS_GCF_014534685.1_rep7	2879611	2767425
RS_GCF_014534685.1_rep5	2879611	2767425
RS_GCF_014534685.1_rep2	2879611	2767425
RS_GCF_014534685.1_rep0	2879611	2767425
RS_GCF_014534685.1_rep1	2879611	2767425
RS_GCF_014646655.1_rep5	288018	288019
RS_GCF_011762485.1_rep7	288018	1565536
RS_GCF_014646655.1_rep4	288018	288019
RS_GCF_011762485.1_rep0	288018	1565536
RS_GCF_011762485.1_rep4	288018	1565536
RS_GCF_011762485.1_rep5	288018	1565536
RS_GCF_011762485.1_rep8	288018	1565536
RS_GCF_014646655.1_rep6	288018	288019
RS_GCF_011762485.1_rep1	288018	1565536
RS_GCF_011762485.1_rep6	288018	1565536
RS_GCF_011762485.1_rep3	288018	1565536
RS_GCF_014646655.1_rep1	288018	288019
RS_GCF_014646655.1_rep7	288018	288019
RS_GCF_014646655.1_rep0	288018	288019
RS_GCF_014646655.1_rep3	288018	288019
RS_GCF_014646655.1_rep2	288018	288019
RS_GCF_015240255.1	288021	2161677
RS_GCF_014656395.1	288021	1735581
RS_GCF_024398015.1	288021	2829597
RS_GCF_001550055.1	288021	637679
RS_GCF_025574465.1	288021	1005925
RS_GCF_023006325.1	288021	2872312
RS_GCF_025574485.1	288021	707591
GB_GCA_947503625.1	288021	402588
GB_GCA_947492375.1	288021	402588
RS_GCF_000375545.1	288021	1122137
RS_GCF_023008165.1	288021	2917717
GB_GCA_947500295.1	288021	402588
RS_GCF_008039575.1_rep7	2880942	2498847
RS_GCF_008039575.1_rep2	2880942	2498847
RS_GCF_023721795.1_rep7	2880942	2944268
RS_GCF_023721795.1_rep8	2880942	2944268
RS_GCF_008039575.1_rep5	2880942	2498847
RS_GCF_023721795.1_rep6	2880942	2944268
RS_GCF_023721795.1_rep2	2880942	2944268
RS_GCF_008039575.1_rep6	2880942	2498847
RS_GCF_008039575.1_rep3	2880942	2498847
RS_GCF_008039575.1_rep1	2880942	2498847
RS_GCF_023721795.1_rep3	2880942	2944268
RS_GCF_023721795.1_rep0	2880942	2944268
RS_GCF_008039575.1_rep8	2880942	2498847
RS_GCF_023721795.1_rep1	2880942	2944268
RS_GCF_008039575.1_rep0	2880942	2498847
RS_GCF_023721795.1_rep5	2880942	2944268
RS_GCF_017310645.1_rep7	2881027	2816476
RS_GCF_017310645.1	2881027	2816476
RS_GCF_017310645.1_rep3	2881027	2816476
RS_GCF_017310645.1_rep2	2881027	2816476
RS_GCF_017310645.1_rep8	2881027	2816476
RS_GCF_017310645.1_rep4	2881027	2816476
RS_GCF_017310645.1_rep1	2881027	2816476
RS_GCF_017310645.1_rep0	2881027	2816476
RS_GCF_022848905.1_rep2	2881385	2813851
RS_GCF_022848905.1	2881385	2813851
RS_GCF_022848905.1_rep4	2881385	2813851
RS_GCF_022848905.1_rep3	2881385	2813851
RS_GCF_022848905.1_rep8	2881385	2813851
RS_GCF_022848905.1_rep1	2881385	2813851
RS_GCF_022848905.1_rep0	2881385	2813851
RS_GCF_022848905.1_rep7	2881385	2813851
RS_GCF_000195975.1_rep0	2881427	84588
RS_GCF_000195975.1	2881427	84588
RS_GCF_000195975.1_rep2	2881427	84588
RS_GCF_000195975.1_rep4	2881427	84588
RS_GCF_000195975.1_rep3	2881427	84588
RS_GCF_000195975.1_rep7	2881427	84588
RS_GCF_000195975.1_rep8	2881427	84588
RS_GCF_000195975.1_rep6	2881427	84588
GB_GCA_016860565.1_rep0	2883098	1892558
GB_GCA_016860565.1	2883098	1892558
GB_GCA_016860565.1_rep2	2883098	1892558
GB_GCA_016860565.1_rep5	2883098	1892558
GB_GCA_016860565.1_rep8	2883098	1892558
GB_GCA_016860565.1_rep1	2883098	1892558
GB_GCA_016860565.1_rep6	2883098	1892558
GB_GCA_016860565.1_rep7	2883098	1892558
RS_GCF_016464365.1_rep2	2883109	2780086
RS_GCF_022014495.1_rep3	2883109	2913411
RS_GCF_022014495.1_rep4	2883109	2913411
RS_GCF_014117445.1	2883109	2759707
RS_GCF_014117445.1_rep5	2883109	2759707
RS_GCF_022014495.1_rep2	2883109	2913411
RS_GCF_016464365.1_rep3	2883109	2780086
RS_GCF_022014495.1_rep0	2883109	2913411
RS_GCF_016464365.1_rep8	2883109	2780086
RS_GCF_022014495.1_rep8	2883109	2913411
RS_GCF_022014495.1	2883109	2913411
RS_GCF_016464365.1	2883109	2780086
RS_GCF_016464365.1_rep5	2883109	2780086
RS_GCF_016464365.1_rep4	2883109	2780086
RS_GCF_014117445.1_rep8	2883109	2759707
RS_GCF_022014495.1_rep1	2883109	2913411
RS_GCF_016464365.1_rep7	2883109	2780086
RS_GCF_014117445.1_rep4	2883109	2759707
RS_GCF_016464365.1_rep0	2883109	2780086
RS_GCF_014117445.1_rep1	2883109	2759707
RS_GCF_014117445.1_rep3	2883109	2759707
RS_GCF_014117445.1_rep2	2883109	2759707
RS_GCF_014117445.1_rep7	2883109	2759707
RS_GCF_022014495.1_rep5	2883109	2913411
RS_GCF_018476885.1_rep4	2883485	60036
RS_GCF_018476885.1	2883485	60036
RS_GCF_018476885.1_rep8	2883485	60036
RS_GCF_018476885.1_rep2	2883485	60036
RS_GCF_018476885.1_rep3	2883485	60036
RS_GCF_018476885.1_rep0	2883485	60036
RS_GCF_018476885.1_rep5	2883485	60036
RS_GCF_018476885.1_rep6	2883485	60036
RS_GCF_018476905.1_rep5	2883486	1114878
RS_GCF_018476905.1	2883486	1114878
RS_GCF_018476905.1_rep7	2883486	1114878
RS_GCF_018476905.1_rep6	2883486	1114878
RS_GCF_018476905.1_rep2	2883486	1114878
RS_GCF_018476905.1_rep3	2883486	1114878
RS_GCF_018476905.1_rep8	2883486	1114878
RS_GCF_018476905.1_rep0	2883486	1114878
RS_GCF_000020725.1_rep1	2883512	404380
RS_GCF_014218275.1_rep3	2883512	60035
RS_GCF_000426865.1_rep8	2883512	1304887
RS_GCF_000426865.1	2883512	1304887
RS_GCF_000426865.1_rep5	2883512	1304887
RS_GCF_000020725.1_rep6	2883512	404380
RS_GCF_000426865.1_rep2	2883512	1304887
RS_GCF_000426865.1_rep7	2883512	1304887
RS_GCF_000426865.1_rep6	2883512	1304887
RS_GCF_014218275.1_rep2	2883512	60035
RS_GCF_014218275.1	2883512	60035
RS_GCF_000020725.1	2883512	404380
RS_GCF_014218275.1_rep5	2883512	60035
RS_GCF_014218275.1_rep6	2883512	60035
RS_GCF_000020725.1_rep8	2883512	404380
RS_GCF_014218275.1_rep0	2883512	60035
RS_GCF_014218275.1_rep1	2883512	60035
RS_GCF_000426865.1_rep1	2883512	1304887
RS_GCF_014218275.1_rep4	2883512	60035
RS_GCF_000020725.1_rep7	2883512	404380
RS_GCF_000020725.1_rep2	2883512	404380
RS_GCF_014218275.1_rep8	2883512	60035
RS_GCF_000020725.1_rep5	2883512	404380
RS_GCF_014218275.1_rep7	2883512	60035
RS_GCF_016464705.1_rep1	2884102	2795733
RS_GCF_016464705.1	2884102	2795733
RS_GCF_016464705.1_rep5	2884102	2795733
RS_GCF_016464705.1_rep3	2884102	2795733
RS_GCF_016464705.1_rep4	2884102	2795733
RS_GCF_016464705.1_rep8	2884102	2795733
RS_GCF_016464705.1_rep2	2884102	2795733
RS_GCF_016464705.1_rep7	2884102	2795733
RS_GCF_014857905.1_rep0	2884223	2775968
RS_GCF_014857905.1	2884223	2775968
RS_GCF_014857905.1_rep5	2884223	2775968
RS_GCF_014857905.1_rep3	2884223	2775968
RS_GCF_014857905.1_rep2	2884223	2775968
RS_GCF_014857905.1_rep6	2884223	2775968
RS_GCF_014857905.1_rep1	2884223	2775968
RS_GCF_014857905.1_rep7	2884223	2775968
RS_GCF_000400505.1_rep1	2884243	1224150
RS_GCF_000400505.1	2884243	1224150
RS_GCF_000400505.1_rep6	2884243	1224150
RS_GCF_000400505.1_rep7	2884243	1224150
RS_GCF_000400505.1_rep8	2884243	1224150
RS_GCF_000400505.1_rep0	2884243	1224150
RS_GCF_000400505.1_rep3	2884243	1224150
RS_GCF_000400505.1_rep5	2884243	1224150
RS_GCF_016735685.1_rep2	2884326	2801332
RS_GCF_014145335.1_rep2	2884326	2759899
RS_GCF_016735685.1_rep4	2884326	2801332
RS_GCF_014145335.1_rep0	2884326	2759899
RS_GCF_014145335.1_rep3	2884326	2759899
RS_GCF_014145335.1_rep4	2884326	2759899
RS_GCF_016735685.1_rep0	2884326	2801332
RS_GCF_016735685.1_rep3	2884326	2801332
RS_GCF_016735685.1_rep6	2884326	2801332
RS_GCF_016735685.1_rep8	2884326	2801332
RS_GCF_014145335.1_rep7	2884326	2759899
RS_GCF_016735685.1_rep1	2884326	2801332
RS_GCF_014145335.1_rep1	2884326	2759899
RS_GCF_016735685.1_rep5	2884326	2801332
RS_GCF_014145335.1_rep5	2884326	2759899
RS_GCF_016735685.1_rep7	2884326	2801332
RS_GCF_014982745.1_rep4	2884456	2779356
RS_GCF_014982745.1	2884456	2779356
RS_GCF_014982745.1_rep5	2884456	2779356
RS_GCF_014982745.1_rep6	2884456	2779356
RS_GCF_014982745.1_rep8	2884456	2779356
RS_GCF_014982745.1_rep2	2884456	2779356
RS_GCF_014982745.1_rep0	2884456	2779356
RS_GCF_014982745.1_rep1	2884456	2779356
RS_GCF_014982715.1_rep3	2884610	2779358
RS_GCF_014982715.1	2884610	2779358
RS_GCF_014982715.1_rep8	2884610	2779358
RS_GCF_014982715.1_rep5	2884610	2779358
RS_GCF_014982715.1_rep4	2884610	2779358
RS_GCF_014982715.1_rep1	2884610	2779358
RS_GCF_014982715.1_rep0	2884610	2779358
RS_GCF_014982715.1_rep6	2884610	2779358
RS_GCF_014982785.1_rep5	2884634	2779355
RS_GCF_014982785.1	2884634	2779355
RS_GCF_014982785.1_rep4	2884634	2779355
RS_GCF_014982785.1_rep7	2884634	2779355
RS_GCF_014982785.1_rep2	2884634	2779355
RS_GCF_014982785.1_rep3	2884634	2779355
RS_GCF_014982785.1_rep8	2884634	2779355
RS_GCF_014982785.1_rep1	2884634	2779355
RS_GCF_016464625.1_rep0	2884806	2793196
RS_GCF_016464625.1	2884806	2793196
RS_GCF_016464625.1_rep1	2884806	2793196
RS_GCF_016464625.1_rep6	2884806	2793196
RS_GCF_016464625.1_rep3	2884806	2793196
RS_GCF_016464625.1_rep7	2884806	2793196
RS_GCF_016464625.1_rep8	2884806	2793196
RS_GCF_016464625.1_rep5	2884806	2793196
RS_GCF_003265305.2_rep0	2884814	2133944
